index, id_usuario, horas_ouvidas_rock,horas_ouvidas_samba,horas_ouvidas_pop,horas_ouvidas_rap
5114, 43ea5700-0949-4029-a63a-5e5609dc4727, 3,34,16,36
5115, 6af2b9ed-45de-4133-b905-a6e79bf1963c, 7,29,27,12
5116, c3200900-2176-4a8d-909f-6ae5b56d8284, 2,19,36,0
5117, 5b2498a6-aa79-4c09-b265-8f8c42b0d381, 3,26,10,39
5118, 00732ee9-c233-4984-ad54-2ff9c6bc93c7, 0,35,24,22
5119, b9503bbd-48d3-4ef8-a265-f6052e751fb4, 22,0,16,0
5120, 5361498b-b980-439a-91f0-3bf7167cdeaa, 12,38,8,27
5121, 83279c2d-3246-4c1c-8e5f-43ff6e5c1783, 13,22,19,24
5122, 584c9ca9-fd4f-4029-8e5a-6fccfb767298, 2,8,12,37
5123, 1889fd9c-3c09-4f93-9446-3dcc13d56748, 23,5,2,25
5124, 3ea5f86a-e9a6-4fce-8427-46c4c6975e3c, 8,13,18,4
5125, cdd9eea3-4e98-4c51-b83d-3b0927d1decd, 38,17,33,23
5126, fde7bb52-ee69-41fe-8e27-995685c44683, 14,25,33,6
5127, 70f113df-5261-4216-b6a7-6338e741a10a, 18,39,10,14
5128, 21da51fc-8a5f-4f37-be6f-ce0b3965be28, 38,34,5,35
5129, 6ea4507d-2fe5-43cd-93d0-94b16fc17a16, 30,19,29,16
5130, c1fc4f8b-5979-4035-9684-669bdc1bbbe6, 2,29,19,39
5131, 7eaba014-4ad5-4ed4-8caf-3ca98addf238, 7,23,6,5
5132, f59c16c0-ed8e-4b32-823d-36ff8994c968, 10,2,10,38
5133, 72c9c725-3ab9-4d78-9dd8-d8993739e8d5, 3,4,19,33
5134, 96ee114a-0fa5-4b87-a671-10e3da15fcbc, 1,22,36,15
5135, 89f18b97-22c1-4120-8ed8-d5934b906386, 23,12,16,20
5136, 6d0f4231-9713-40d4-bbbf-37d14cd4216b, 10,28,26,26
5137, 83180716-da4f-4108-963e-c764054f576b, 31,0,23,27
5138, c96ed378-18ba-4eb3-80d1-0331fb6d52e4, 28,1,13,8
5139, 921247ed-5889-4af3-90b7-2ba026cf78a5, 17,17,24,11
5140, 4480be3a-3253-4292-98dc-ca1c77dc623a, 4,29,21,11
5141, 614cb55e-ba91-42f9-90f0-8ae1f0794f3c, 34,24,14,22
5142, 2fcd6d19-83b7-4270-8841-4c0820c53421, 17,23,7,3
5143, a4208af1-bced-45e3-8b08-8ff0ae18c05d, 1,31,23,19
5144, 20335890-9227-4ce6-a2b3-224799d97a59, 29,36,25,1
5145, 9d092a8c-a7b5-4e7f-9e02-1a750f5d2960, 38,35,13,32
5146, fbd9750d-d7d8-4fa7-aa70-0c39d1477ffc, 15,4,9,33
5147, 86daf9a2-2ac6-44ad-b02f-62059b52cd71, 37,24,35,7
5148, 4c15d8b0-da01-4590-afb7-bd70ed07d927, 26,14,7,24
5149, b89ca801-17ad-4433-98ce-f5717a8e21db, 11,34,11,25
5150, 4c00a6ef-568d-45f6-93dd-20ca8be5b10d, 21,3,14,2
5151, c10a13a4-d363-46de-bb0a-f39080669701, 6,17,29,12
5152, 70d7c879-2ccb-43a3-a56c-cbc5b3cc043f, 21,16,16,10
5153, 8d6395bf-9572-4726-b12a-53eb83e04f87, 16,7,11,8
5154, 23252354-d0e1-4e6c-a1e2-2410664830cc, 22,2,34,0
5155, 98c320f5-cd5f-4d71-a9ef-3659e8a1d5d3, 29,34,39,35
5156, b59aa573-a680-43fa-9dfc-a87d10e5f9ef, 23,19,26,11
5157, f9d6f2bc-2bd1-4a38-bf4f-75cd2d8ab5b5, 25,8,31,32
5158, 1e1d330e-0c5e-4832-91f8-a03ae51fcd72, 38,32,22,9
5159, 93d20774-65b3-42d1-80b7-98c642a0db8e, 15,6,19,16
5160, 4993ac2e-58aa-4075-9f57-8857d0c520ae, 38,12,1,5
5161, 72db1366-50b0-41a1-9f89-9133d888c5df, 21,6,30,18
5162, 0028dd22-173e-4c06-93bf-95461851d941, 14,1,18,33
5163, 6cfd42b4-5f53-495d-b50a-201d1fffc03e, 18,11,22,21
5164, 6c8fc250-5a0c-44f3-b3f6-90fe33d2189a, 10,5,38,35
5165, 0f6f2f80-2ea3-4911-b2a3-d9efb807e57d, 8,8,31,4
5166, f970b62e-2ffa-449f-b8c9-8498f418a824, 32,30,15,38
5167, a929c513-c80d-4340-964f-f46ac135cfaa, 9,34,30,9
5168, d00e9722-f926-4d43-be60-55149aec2310, 2,28,17,10
5169, b578cbc1-9827-4692-889d-29bdfc07a40b, 2,30,10,20
5170, e8520dac-fd4b-4703-99a5-5a493b10e62d, 0,19,12,24
5171, f226f17f-95f6-4caf-ad7c-c38225d91e76, 18,18,33,20
5172, dc3a508f-3ffb-4194-baf4-957529eca80e, 11,8,13,12
5173, 4fecd85f-df12-4c88-9503-6d5a65be7307, 3,7,19,23
5174, c9d75851-c724-4147-b86d-2038c18f90eb, 30,35,13,22
5175, 45fbf86b-0e00-47c3-950a-25ac709e4f3a, 5,8,39,37
5176, 12577325-ea4d-4126-a960-89135afd030c, 10,5,3,33
5177, 75d867c9-6a76-44f9-ba9d-14314313afcb, 7,33,12,39
5178, 9f60e660-0dd2-40a7-9ed9-986e222be883, 13,38,2,17
5179, 68b1b7d7-ad5d-4375-9f97-cc217ff35e96, 3,14,26,17
5180, cec9291a-db7b-4a8f-8273-f59bd57beb52, 27,31,22,14
5181, 4824d986-fcde-4a9c-9ab3-9f976e35201d, 25,19,23,12
5182, 3d990729-70ea-4cb8-995e-f2939f0a2561, 38,19,28,11
5183, 3c911326-b004-4bba-b0a9-4da65a165679, 32,24,2,36
5184, b93227db-eee9-4c5d-8c2b-975197ac9ab8, 23,36,16,4
5185, de8e4d28-97b5-4657-984e-4aec432fa3b3, 2,26,29,4
5186, f0f6fbdd-61b4-4e95-9678-6a83213f365d, 16,27,15,3
5187, aa56edf5-feca-4859-8379-693779561b1e, 39,13,0,25
5188, f4d4900c-05af-46f8-9aca-cd4fda94dc57, 30,35,32,37
5189, 453f157b-94e5-4d00-b6c3-a4d43896ae74, 3,32,23,24
5190, cb362186-6a52-4053-aef6-8ee030536ec8, 12,6,33,27
5191, 4af81934-6204-4e97-95c1-092d195efc7f, 23,5,30,6
5192, 8a59f62c-e846-45e4-bda9-d4189d0eeb8a, 19,28,39,2
5193, 7cc54565-99e3-49d9-8fac-1219b51054db, 27,35,3,32
5194, 74a179c6-a126-4a54-b1c3-77246edaf8d8, 19,17,6,12
5195, dc37cc8f-6054-4138-819b-13a83c517b18, 23,8,33,1
5196, 0ff5053d-85e8-42fe-979c-3d868712feb0, 18,6,7,3
5197, eaab080b-ec46-4fe3-b98f-bec8771e1deb, 16,34,7,19
5198, 38371a93-d34f-48dd-b14a-68f66d9105f8, 34,13,33,15
5199, 12757ff6-ba6c-4fae-b8b5-eafe081ae7b2, 20,32,26,8
5200, aa0ec17c-8eac-4bc6-bbec-023c0f570303, 8,6,26,31
5201, 13e217be-3811-41c4-9801-5ccdeeed4b5f, 0,17,9,5
5202, 1b5a4ec0-4be0-4ea7-98e8-7139ff8e420a, 16,27,31,21
5203, d38dd733-f5ae-4c21-a5d3-44a42a1c062b, 35,30,19,20
5204, f1a7ef0c-14b3-42a9-b9ba-e786439d7faf, 22,26,33,9
5205, 69838763-2b8a-4ce1-8363-e4637b3ca2e2, 23,4,9,39
5206, c5add1af-5f1b-4726-936d-fc6875c1e1dd, 32,29,30,32
5207, c282a4b0-0551-424e-9963-1bc076ba5f1c, 37,30,7,7
5208, ff148658-0f42-47cf-a34d-4285d30ee25c, 19,28,31,15
5209, d1f26b99-78cb-4973-b48d-5e02b62ce00f, 18,31,17,23
5210, 64eaa885-95b3-45ac-9e55-e2f823532ce2, 0,16,14,21
5211, aa895e90-2c42-4690-a699-2845c8e81ea0, 26,39,34,35
5212, b7fe19ed-acda-4f93-a9f1-1ca35afb77e6, 14,38,38,35
5213, 41328e07-93c6-44ce-a0ba-ba7c7d7a8372, 0,22,15,12
5214, b00492dc-76e9-400f-bcd0-2739d29c1710, 37,9,23,21
5215, 975e5088-7d82-495d-9b8b-c5fa64f172a1, 27,3,23,0
5216, 5f8bd4ac-6027-42f4-945e-0c229ac7d343, 30,21,29,25
5217, c9bb489e-a225-4cae-9aa8-72c5d87f4694, 30,34,3,15
5218, fb7147ba-83df-493e-9d0f-39fe5308c569, 17,6,34,2
5219, e7b4933c-5591-489a-a667-38514c6efca9, 36,30,25,23
5220, 41e27f4b-b6e2-4461-9502-ca5848ca01f1, 25,30,6,24
5221, 3d8cf6a5-f98d-4490-b8e5-27a147681e11, 39,37,28,3
5222, 2d85ca72-e6a9-45e7-a72f-5e96858076fa, 38,7,15,23
5223, 1036c51a-7f7d-4558-a11b-c1679287490e, 17,35,0,36
5224, 9adbd145-ee5d-46c7-95e8-1d44d052a566, 19,27,14,2
5225, aaec9b6c-3934-444d-ba95-c588141f874b, 10,0,19,5
5226, 59f7940b-65b5-4d1c-8488-2df139c2c05a, 2,7,2,5
5227, b5c23e81-0b73-430b-a8cd-06ca488103cb, 29,16,0,35
5228, 4d22bd71-8ae3-4524-869f-4dc117dc0898, 3,32,14,15
5229, 4302c753-1f3d-4751-8e28-6bb685c13ea5, 25,23,28,20
5230, 640e71c6-9f3d-4187-8709-43b0187a4ef8, 38,31,16,25
5231, 1acb3731-f0b3-4c87-9c88-cd43f70627e2, 8,23,14,36
5232, 9475f7d9-cb37-412a-bb63-d00110b561c4, 7,3,0,16
5233, f0036c38-4e67-45fa-b82a-8d7e4f9bdb76, 21,20,37,17
5234, 06a600a7-6bc6-4c8a-b124-37c48e2504a3, 37,24,32,2
5235, 8b72a0a9-408d-48fa-8621-42342686eba4, 24,16,12,19
5236, 908dd2a6-0e3b-4481-aa5d-01a5e4799235, 13,27,16,17
5237, 6328a65c-624a-45d3-a6a1-2627db955c3b, 28,39,4,29
5238, 566d789e-3fe9-4547-88fd-d27b93fdaf44, 22,21,3,27
5239, 20e7d31a-049a-462c-9747-712752b7e5c1, 28,33,31,35
5240, b2f40c76-e1fe-4b52-b627-0c24528cdf5e, 37,6,26,8
5241, 9b110f25-0a1b-4008-a515-de60f669be86, 6,0,28,39
5242, dfa392b9-e584-4d22-8174-4e74d43b205e, 23,11,13,4
5243, 48bbf87d-783d-4b0e-af54-67846cc4e540, 24,23,16,8
5244, 973e9950-20b7-478a-81d7-75552b66bfb8, 10,39,8,16
5245, a010d184-87de-4d12-be7c-42f391174ae1, 29,28,22,24
5246, dea29593-d009-45da-b5fc-3d40655b93c7, 24,3,13,27
5247, 410ab24f-b19a-4794-8d0b-ae1ba58b4938, 18,14,29,34
5248, 21f0b41c-97b2-4e7f-87cb-328a50446b60, 26,13,19,33
5249, dfaeacf1-1e31-4728-956f-8f3d2bb5496b, 22,19,36,35
5250, a0640613-2ee7-497e-8027-1734886d0d19, 29,17,34,31
5251, 433724e3-28cc-44e8-b007-becb526f31ba, 4,0,10,4
5252, ccdbe98b-92fc-4f09-a967-f0daf23b9642, 34,3,29,5
5253, d7d52cc4-c121-448a-8119-f80288adc006, 26,4,5,39
5254, 43c37eef-5b97-4dce-ba6b-dd73bb89fc39, 25,25,35,3
5255, 5459b759-f919-4220-b575-acca33309954, 4,9,12,0
5256, 29570b57-55c7-4d4b-9eb0-8dcb75c6a52e, 0,36,9,33
5257, aacdc90d-d2eb-48b3-8ccc-f66302c5b9d8, 16,11,17,3
5258, db2cb1e2-5d14-4e17-b7d4-b45270b6193b, 15,37,36,0
5259, 633d2dbc-5c99-478e-a06e-e8d6a31cceab, 18,28,25,20
5260, 92b84b51-4374-4f06-9e98-8023d236c2f3, 30,15,19,30
5261, 44013820-faf4-4f04-bdd9-e8ed5f09aaa8, 27,11,2,26
5262, 8f63ca91-fb21-4a1a-aa5f-84a1a909cdb6, 10,18,6,21
5263, 1ef64491-3548-4299-a3e8-1c8392585140, 27,17,23,37
5264, 289a58ec-7c30-45d8-a2e0-1cdc8e210d99, 5,3,11,6
5265, 88b6e3c2-dcfd-418c-9c0c-9dd00ac66bde, 23,32,18,36
5266, 71f882b5-a5dd-4fff-a343-0cf761dbb457, 24,17,9,3
5267, 3c867684-2e14-4f72-ba2b-6f8a91c58192, 5,18,29,26
5268, 4a7e9a5b-72bf-4b2f-a845-6c97bca7dcad, 4,13,4,1
5269, e5a0ab07-ab5e-4ca6-88fa-05ac2d7ef18e, 0,23,22,37
5270, d66f6457-c47c-4553-9327-ab70cbd71a55, 13,1,14,38
5271, a7c0b4a6-73b4-47ec-a14e-513290fc91e0, 17,31,1,15
5272, 89e0074f-90a0-470e-b12a-71b7a5f8042e, 39,34,10,16
5273, f21e3be5-c84d-48b2-a06e-c924b57f54dd, 37,11,28,26
5274, dfcf3728-62ea-41e7-88ac-869f9adc619f, 10,34,23,25
5275, a893df07-dddc-40c0-9e3c-cd8308f89024, 30,4,7,31
5276, f6ec71ab-cb96-4414-99e8-90a570afa1f4, 30,15,6,21
5277, 1e42ea36-fe16-409e-8a57-8ca49958af0a, 9,12,3,16
5278, b957ea15-ed9b-4e3d-b4b4-d7623e65965e, 29,36,0,34
5279, 13b212ab-b9a2-44b1-b847-f45caa95ae26, 18,24,1,24
5280, cbfc05b4-d609-473e-b33e-0470a3fd5f33, 2,12,18,35
5281, 30cb2147-af91-4c70-a4df-7dad1a857f94, 17,16,10,16
5282, a30913f3-8376-4bec-8bf2-8ddf656855f6, 24,20,17,28
5283, 458b6231-fdc7-4202-96c1-51d7792b718f, 14,13,19,15
5284, 91ab88f8-5fed-4ad4-af58-8373a10a47d1, 14,18,9,39
5285, ebb3e4bf-1f58-4070-81c8-01606386d58d, 14,28,3,17
5286, 93b3dce1-d9fb-448e-8b2f-a1902e1cdcba, 36,29,10,4
5287, 8181cd34-136f-4eae-878b-eb3bea8c61d4, 17,20,24,5
5288, 50855736-dd7b-4084-a2be-9789cd31d8c1, 12,39,21,38
5289, 291fc335-4ad2-477a-be7a-d282f8d8f34f, 28,8,12,23
5290, 92623b62-397a-467a-a04c-8a4015ecdf80, 13,6,14,3
5291, cd914c3e-4bd0-45f0-9775-50f915b06e40, 23,28,19,36
5292, 823ece4a-c51b-48a5-a9b2-a84d3dbd92cf, 32,33,24,36
5293, 125b2a57-be16-4b47-8fbb-8a87d415a642, 23,4,36,6
5294, 5ac8af63-1674-42ce-a7e7-b3ff06845613, 17,4,38,14
5295, 7919f739-5559-4fc2-9109-0e0e1e5f0f9d, 27,10,23,9
5296, 160f2b5b-62d0-4dee-9616-4305c0e199b5, 20,4,21,35
5297, 04b6a975-9c13-41ab-acea-5dd9f68d3ae4, 24,3,21,30
5298, 5e4592db-aa97-4cd7-8a47-e985b53d80bd, 3,7,12,12
5299, 417e2ffe-e37f-4748-8a7c-7ff122e6f9da, 5,30,31,32
5300, 65ddc82a-3f2b-4d30-95a1-568288b27aa8, 16,24,13,26
5301, 52cb873f-ed70-4f06-b745-c1c515d81d97, 25,35,36,1
5302, 8dd1d5a0-c098-422b-b826-0fc4272fb420, 17,3,2,30
5303, 0f1f78da-2d15-4624-8b5a-7c70dad1aa00, 18,27,8,25
5304, 3d8bedaa-b14c-420b-84e6-e21309f8b4da, 1,0,36,14
5305, 57ff4949-625a-4bb6-86fa-18c7660d2203, 6,16,37,24
5306, e20c0633-a712-43b8-bd14-3cde3fb8e5f7, 30,13,28,10
5307, 72232ccc-af6e-47e2-aab6-a015c2365d7e, 17,27,38,5
5308, fd6348ae-c28c-4a5e-a2e6-0753f5ef26c5, 26,7,17,36
5309, b72ac754-d788-4a08-b7f9-4a0261500e66, 33,10,27,34
5310, 2196ca7f-f5a5-4e78-b36b-07857e4bbbc6, 7,20,36,38
5311, 49343bdf-fa33-4511-bc49-eaf482ebf953, 33,1,14,15
5312, 0ef295a1-d9fe-4eec-ba89-82e96069590f, 30,3,16,10
5313, aa91327d-6cd7-499f-a6bf-8a1c41ba9a95, 34,26,24,12
5314, c3763752-2ff9-4ad7-b2a3-349b2ab29b95, 36,4,14,28
5315, 8ec9fc9c-03fd-413a-97fc-3830bcac7790, 11,33,15,27
5316, 42f2b035-653f-48f7-9d44-823723fcd73c, 28,5,16,15
5317, fa9b6871-b549-402c-a3e6-d776855bce4b, 11,11,14,2
5318, 71bc1d70-9dfd-408f-b9cd-2c664d599017, 19,0,37,27
5319, 6d318efc-6e32-43f7-9bf8-7841a3459c15, 9,15,35,11
5320, f983a6a2-9a7c-4f4a-b8c0-cf2d41cb8ada, 38,8,34,35
5321, 6dd4ec16-1652-49fc-89b5-c9c83812a6c5, 15,8,6,25
5322, 032148be-36bd-4e74-9842-a0d05bdc7ed5, 6,12,27,24
5323, 5cd54e42-f29a-458c-afc0-d4567f278577, 21,30,29,2
5324, 28f1bf6f-f70c-4e7d-aed3-7bd270e90ca3, 34,0,0,7
5325, 04a7f07c-d181-496f-8ecb-54b458713249, 31,14,1,30
5326, d585f3c1-9a12-468e-921b-b0d7c7044ce1, 14,32,6,10
5327, fa9f1dab-bbab-4234-be5f-592589ae4733, 11,19,9,7
5328, b1dddcf7-436c-424b-bbc2-050d3e25f32f, 17,33,2,24
5329, 0a93aaf2-f653-4681-bfeb-dc3f31e3b0b5, 0,5,21,26
5330, be5271ad-8f7f-4582-8805-48a373e2bc56, 36,9,13,2
5331, 1047dce8-b303-4402-b70b-5bd5e1d7d624, 11,24,36,31
5332, a61c7bb7-5be0-4cbe-9cce-839d319567cb, 35,29,22,21
5333, ae7d96a2-2578-42c9-9408-76b785cccaff, 28,4,21,14
5334, 5306d506-05b3-4436-898c-62613907af3e, 36,1,10,11
5335, 66a2a3d5-8fec-427d-a8d1-243cb09e56a8, 37,16,16,12
5336, 59e0bd05-8fe2-4717-8c5a-959b2c0b319b, 4,22,29,29
5337, 1f82a37d-a417-4afb-80e2-352eaa1d028c, 1,26,17,21
5338, 64507eac-fa52-432a-8002-26c29c43dd83, 24,27,28,12
5339, dbef06be-78f0-4486-b05a-444a9092f170, 18,28,28,15
5340, 861d3d0e-3966-40c5-8926-81b99488f752, 8,13,23,8
5341, eb13c8bd-ace3-418a-a29d-073bb62250c7, 26,21,25,5
5342, 4d1a85b4-924b-4a92-930a-0727000cb9ea, 6,6,25,23
5343, 316afffc-a6a8-4717-9275-032c11df8f97, 8,37,31,39
5344, 4211c020-fdd6-4de1-b649-e46257727302, 27,32,38,20
5345, b0452a43-dccb-44e4-9f5b-2a7026ea1e67, 20,5,32,33
5346, 289ace7b-15f5-49ca-ad08-d3307e3a2711, 25,19,30,10
5347, 5b1102bd-1651-48ef-b51d-da5a8942d363, 7,15,28,2
5348, 72888652-19b3-4196-9e23-b8aed2466579, 0,2,19,27
5349, ed7e18b8-8097-40b0-bbbb-ec1faf5ed6e7, 10,9,0,8
5350, 7887c9ba-534e-4b94-ae8c-5de6d6f34ca7, 37,26,9,10
5351, 2746a2b2-cd7e-47a6-8abe-37ad8b5c29a1, 0,22,1,18
5352, c0de5392-e60b-469b-86df-525921644ae4, 17,4,30,10
5353, f717458b-b184-46ca-b092-a52dc1500bbe, 33,10,20,9
5354, 7fff62bd-c021-4435-b4ac-95732513fd94, 8,21,22,29
5355, 136fe602-4638-4cb9-bacf-2454e44e685f, 24,13,39,13
5356, 903add39-fa97-4d69-806a-fafd3c76720a, 0,23,38,25
5357, e157cbea-067d-46a5-843d-c6735f437a46, 33,34,28,6
5358, 513c38f1-88c0-474d-ab50-53ad4a54bc8a, 5,22,25,27
5359, c6992561-38f7-4833-afe9-146d321aa932, 23,21,36,4
5360, 763856ad-bcd5-4fda-82ba-f1ac574cd8f2, 30,36,34,0
5361, 00beae9d-4a64-4f39-8191-7e8bf46b27b8, 4,11,2,24
5362, 50381565-b1e4-45e2-87b1-a22f60ac44f8, 13,24,20,21
5363, 0140ccda-fea2-4795-a5f5-321e8167188a, 10,35,25,15
5364, ac536972-ace6-4c51-bcd1-ace2ab03bf79, 39,13,12,36
5365, 1a575faf-0c4c-4200-8dec-04e25ad96f1f, 9,26,17,35
5366, 4b01d159-b768-47a5-b61a-87b5466c28c0, 12,32,28,22
5367, d4d99fc4-d0e4-4333-b79c-339ec4fb6723, 24,19,0,32
5368, 02d163c5-215f-488e-a146-ee1bda5c8c99, 19,17,17,36
5369, 2d79b09e-b00c-49a5-af02-34d9dd18c33f, 29,29,3,12
5370, 9304a836-0a1e-44dc-a29a-55b2bd0ec9bf, 21,20,28,13
5371, eb83bbdf-1a24-470b-8eda-429eb2cc362d, 32,13,16,21
5372, e920eddf-71d1-43db-a093-9b70a2e7dd98, 13,28,38,28
5373, f3506277-4ca0-4d36-ad74-cbef9706d545, 23,16,38,20
5374, 55680997-117d-44a7-a089-9278c3c1be42, 28,29,32,28
5375, 8bbf61d3-b70e-4865-ae9f-3a36ce2306ce, 24,0,10,3
5376, 06857241-9a09-476f-a66d-bd1e6c3ed59b, 29,27,39,10
5377, 9c1a34e9-8063-42f6-87e0-db45193dced6, 4,17,30,0
5378, 67b1925f-e64f-4bd2-a6dd-308265f8c203, 16,7,29,38
5379, e170d57a-290a-42d8-92a4-c7b92094d296, 27,38,11,20
5380, 2858fcc9-e0bb-4ded-a1f0-e7eed891c61f, 29,39,3,6
5381, 07e9c624-f871-4feb-a935-f863f18f9eb7, 3,25,33,33
5382, 6ce49f4a-3c3c-4334-8ecd-289ef3999181, 0,26,15,22
5383, 1e66690b-15af-46a5-a9d2-f04374fe5f75, 33,18,29,20
5384, 2eeb8e95-a885-48f1-a4c2-ecc652dfc8e5, 24,25,24,21
5385, 65cdbaba-34aa-445b-8039-8bb0f995e1bd, 38,28,34,22
5386, 180ba444-b94f-470a-8bde-9b9d13d62fbe, 21,26,13,14
5387, d7060eb9-0d6f-457c-bbda-2041d5e80679, 7,11,30,11
5388, 6e2fd732-fed1-4b2b-bb32-b93aee44885f, 22,30,34,13
5389, 2602577f-c6fd-4baa-83f9-71e637b79fac, 28,10,3,20
5390, 0f1fd4ac-22d6-4e1d-abef-2be4b0f86eb6, 6,11,3,0
5391, 1c32eed1-0d5d-4964-be58-88c14ed9347b, 13,38,39,2
5392, fcd9cde9-b117-4bad-b9fb-b70c105a3f77, 31,14,37,23
5393, 3b895384-9432-484b-b573-75f55e02b37c, 1,7,28,39
5394, 31a68742-1abc-4389-ad2d-f8cd393162f9, 10,11,23,16
5395, 70d5c64f-d2a4-445b-a5bc-997a8bd1da91, 15,29,17,34
5396, 63f2378e-c12f-4d3b-97cf-9ed749fe75d3, 2,36,15,29
5397, 96dcae8a-0653-49d9-b183-d62e98bafc6e, 5,30,22,4
5398, a10351c7-7294-4b8b-8563-d09afa732e86, 19,25,30,33
5399, eb014b94-a1ca-4335-8367-059af5c12886, 24,0,14,12
5400, 87cc3c66-25b6-4322-b273-02da3fb20ea1, 36,31,27,6
5401, fd12ed87-8f16-43d8-9ab1-3ce38ed73de7, 7,14,0,9
5402, a406b849-ca32-470b-8fc2-24aba77718c4, 1,4,9,23
5403, 4122f27f-1701-4cef-9126-461ff70b49a6, 2,31,1,17
5404, d5b6b213-31ef-493f-835a-d3444b58c34d, 5,25,25,35
5405, c09c16b4-d141-4e4e-8c75-941eb4451732, 22,9,35,28
5406, edf544a1-f90c-4728-826d-96736e2dcf2c, 34,39,1,21
5407, df1907c5-82f9-4bc3-90ad-9cff9d7fd1c4, 5,15,9,38
5408, ab98250c-d8de-4114-a976-2899994ddaf3, 36,33,28,30
5409, 2d1e32b0-fbbf-4e32-a4c7-21878bf6d269, 29,36,22,13
5410, 6079e334-72a7-4992-ae8e-1eb3b28d5317, 17,16,1,30
5411, 2154c330-0214-42a5-8458-cd82a0f4d8e5, 12,27,23,3
5412, 2059d174-4467-4130-92b7-17cfe9681840, 19,0,18,25
5413, 1830f0a2-bb3b-4e65-a30d-fc47593150de, 32,23,4,18
5414, 0b838925-f6b9-4b71-aea0-5a33e2fd0289, 19,34,11,8
5415, a3010cb2-511f-47a8-a211-16582486a873, 31,39,39,6
5416, dc57a48f-26fd-4a02-9dc4-52750b5bb992, 9,33,0,19
5417, 373a76ba-a22a-4c45-9337-8aad6b878970, 10,34,27,9
5418, eaeb9ba9-04d5-44e7-b8cd-db8ae05266c4, 11,13,27,25
5419, 4f99c3fd-aa7a-4ac4-89fa-ce5ab5b37717, 3,27,1,14
5420, ab385a6b-033d-45cb-b4b0-fed3f4850b6a, 27,8,16,23
5421, bd016ea9-98c2-4b09-9621-62406dad6760, 12,25,16,28
5422, acd96a0a-5673-4314-9163-719cec94cb60, 30,31,17,2
5423, 7070177b-0f6a-4adb-81b7-98026f85ab8a, 26,31,15,22
5424, 9355d95a-c216-4bb7-8fc7-c9593952c45f, 13,18,31,9
5425, 7ffc777a-ed48-48e3-8750-b499713102b0, 35,18,3,13
5426, d6acab4a-35f2-45d7-9aca-8f079dee6705, 24,26,6,18
5427, 78f4c979-e78d-4355-91f0-4edcce66d8dc, 37,39,12,26
5428, 896ea26e-54de-44dd-ab85-68fbd5afd1f3, 18,25,28,6
5429, 333722c9-29f8-4a18-81a2-54b690c78940, 17,2,30,28
5430, c8887fd4-c061-4775-a862-a56c773c9ff5, 35,22,24,25
5431, 43180385-4d16-438b-a4e9-6ed7dddb4cef, 11,13,25,20
5432, b9085184-920e-468a-afd4-6e8ea809df77, 26,34,35,34
5433, cf6aaabc-c699-4d50-83eb-08e3d9f5ed12, 18,38,9,38
5434, 8d84cb59-b032-4308-bdfb-1e6215df4a19, 2,33,16,21
5435, 2112d8ce-2655-40d2-a5f6-238ae885ae57, 14,0,30,2
5436, a34ba4d0-df15-46a7-9c55-54dbc26dadc8, 27,6,20,19
5437, 1c12cb0e-3014-41ab-9bb6-ee612dd7a662, 21,11,17,1
5438, d6e5c10d-1a6a-4a9f-a70c-ba3d03a5b3be, 0,12,18,17
5439, 7feebf94-e8fc-48e1-898c-47f2cb668aa2, 7,8,4,14
5440, cdffa5b4-fd1f-49a6-80b5-d598fa7374bd, 5,29,22,15
5441, 5189716c-888e-4402-bdde-bdb988d0c6c6, 36,6,20,9
5442, f52df0f2-aa38-4cf2-9931-9c7d3e681348, 22,16,2,18
5443, cc6b8474-1dd1-4226-ae5f-6127aed7ddcd, 14,4,18,19
5444, c07662a3-e788-4534-872b-e72be47dc8a9, 0,17,9,34
5445, 9ec1d987-1c12-49e2-8946-b5de23d4f997, 15,24,37,33
5446, 3a2e77c5-77e5-4fc6-b6dc-05f2da0b0428, 25,10,20,34
5447, 167a9791-c114-4885-b0ad-b1665b794f18, 6,6,33,2
5448, ed090f1f-d07c-4bb0-ad11-d2d13f24e491, 0,36,34,11
5449, da4e6a76-2e50-4545-b916-f4a3c108c6ff, 0,24,12,18
5450, 105a3f5b-a6fc-4eb8-81df-c7477a4f0fc1, 10,28,23,34
5451, 61e2fc34-f9de-4812-8060-8554cc980ca9, 6,20,29,20
5452, dcdb051d-4503-4235-91d6-c3ec5076084d, 20,38,30,26
5453, 943b12a4-a1a4-4976-91c8-909f285f4f33, 13,28,6,20
5454, 297ab0ef-efb0-4479-b738-dc9ca88ff399, 17,20,32,35
5455, 45f1cfb9-a63d-4f58-b2fa-01acac93943c, 36,21,0,3
5456, 8635be2b-3f9e-4de6-9486-740c01278edb, 10,3,19,16
5457, 36211283-0d7a-4d05-8d57-8c8edc755dac, 28,5,4,7
5458, 5403ac5c-8120-464c-8cce-c27b663a94e9, 19,13,34,36
5459, 86f341de-c6a9-4232-a34b-a6b875efb63d, 32,14,7,35
5460, 72404617-220d-4457-a3ce-befa5032b2f4, 21,21,32,23
5461, 65e8d560-776a-427c-80bc-068acf175ac2, 20,35,9,38
5462, 8f8ccb83-627a-4d8a-bf86-9f0edfdf3a0c, 18,7,34,19
5463, 33613371-da44-4b6c-baa5-64cb481401ff, 5,7,33,1
